pcyc,Breakout
brkb,Breakout
acad,Breakout
qqq,Breakout
tsla,+850%
gild stock split,+500%
gild stock quote,+450%
djia,+400%
gild stock price,+300%
ba,+300%
fb stock,+250%
regn,+250%
fb,+250%
celg,+250%
aapl stock,+200%
amgn,+200%
goog,+190%
gild stock,+190%
gild quote,+180%
gild after hours,+160%
aapl,+150%
amgn stock,+140%
dow,+110%
gild premarket,+80%
dji,+70%
