bbry,Breakout
fdgrx,Breakout
twitter stock price,Breakout
idti,+4,650%
mmm stock,+4,600%
etp,+4,550%
tsla,+700%
aig,+110%
orcl stock quote,+80%
ba,+70%
orcl stock price,+70%
orcl stock,+40%
