cvx stock,100
kicker cvx,80
xom,55
kicker cvx 12,30
cvx quote,25
ge,25
cvx stock price,25
bac,25
kicker cvx 15,15
aapl,15
dow,15
djia,10
gs,10
goog,5
dji,5
gold,5
xom stock quote,5
rimm,5
nvda,0
