mbt,+2,450%
iraq,+700%
fnm,+550%
wb,+500%
bsc,+450%
fre,+350%
fslr,+350%
solf,+250%
drys,+250%
djia,+200%
ge stock,+200%
aig,+200%
dji,+200%
acn,+200%
stp,+190%
etfc,+180%
msft yhoo,+170%
wm,+160%
wfc,+150%
yhoo,+150%
bac,+140%
mer,+120%
dow,+120%
msft yahoo,+110%
msft dividend,+110%
