bbry,Breakout
twtr,Breakout
xbox one,Breakout
bbry stock,Breakout
fnma,Breakout
sgen,+3,100%
vtsmx,+2,450%
uslv stock,+1,800%
tsla,+1,000%
sony stock,+700%
tsla stock,+600%
ddd,+500%
msfts,+500%
sne,+500%
sne stock,+350%
jcp,+300%
psx,+250%
kylie jenner,+250%
bby,+250%
qqq,+250%
amd,+200%
msft clothing,+180%
mmm,+170%
gld,+160%
vlo,+150%
