greenplum emc,Breakout
emc vplex,Breakout
unisphere,Breakout
emc unisphere,Breakout
emc world 2011,Breakout
isilon emc,+1,400%
isilon,+1,050%
emc 2010,+800%
acadia,+600%
acadia emc,+350%
emc world 2010,+350%
emc world boston,+350%
upson emc,+150%
emc vmax,+140%
vmax,+130%
emc ionix,+130%
emc channel express,+130%
3par,+120%
emc fast,+110%
sumter emc,+110%
jackson emc gwinnett,+100%
tri county emc,+90%
colquitt emc,+80%
emc boston,+80%
grady emc,+80%
